1	10	0
2	14.1535	0.362335
3	17.3354	0.437768
4	20.0745	0.414876
5	22.5425	0.41716
6	24.6403	0.416564
7	26.6194	0.402576
8	28.4487	0.398895
9	30.135	0.413152
10	31.729	0.419149
11	33.2033	0.44293
12	34.7697	0.418456
13	36.1441	0.40284
14	37.5686	0.401692
15	38.8743	0.395819
16	40.1456	0.366208
17	41.3514	0.369134
18	42.5591	0.381459
19	43.6071	0.383609
20	44.7595	0.359151
21	45.8679	0.368525
22	46.9546	0.373469
23	47.8672	0.383388
24	48.8884	0.381251
25	49.8526	0.380186
26	50.7775	0.354526
27	51.6834	0.36172
28	52.6544	0.367699
29	53.5953	0.380404
30	54.6016	0.389523
31	55.5721	0.405095
32	56.4385	0.406114
33	57.4033	0.405016
34	58.4042	0.410577
35	59.2384	0.411605
36	60.072	0.407744
37	60.8321	0.409579
38	61.6884	0.409403
39	62.4922	0.406624
40	63.3241	0.392786
41	64.0069	0.411327
42	64.8075	0.404984
43	65.5908	0.399844
44	66.34	0.398755
45	67.0989	0.40085
46	67.7996	0.401838
47	68.4959	0.386484
48	69.2501	0.388992
49	69.9861	0.386351
50	70.7556	0.368472
51	71.4296	0.369684
52	72.0556	0.383975
53	72.7709	0.399374
54	73.4623	0.391422
55	74.0281	0.394516
56	74.6183	0.381522
57	75.2826	0.383789
58	75.9734	0.378249
59	76.6655	0.38178
60	77.2943	0.37364
61	78.0004	0.381265
62	78.6369	0.383729
63	79.346	0.380303
64	80.0746	0.386906
65	80.7193	0.394034
66	81.3431	0.388134
67	81.9604	0.393898
68	82.5614	0.394391
69	83.107	0.396014
70	83.8293	0.392328
71	84.5054	0.3863
72	85.1538	0.38534
73	85.7579	0.384518
74	86.419	0.376911
75	86.9353	0.379589
76	87.451	0.371843
77	88.0554	0.366685
78	88.6569	0.364163
79	89.2186	0.375177
80	89.7807	0.380602
81	90.3605	0.384019
82	90.9528	0.386229
83	91.5187	0.380999
84	92.1309	0.385793
85	92.6675	0.393745
86	93.0669	0.385999
87	93.6218	0.380515
88	94.0515	0.373238
89	94.6492	0.376969
90	94.9971	0.375229
91	95.5433	0.36703
92	96.1057	0.374103
93	96.5716	0.379181
94	97.1045	0.386716
95	97.7145	0.381203
96	98.2475	0.37788
97	98.7344	0.381371
98	99.2351	0.380906
99	99.6818	0.380356
100	100.161	0.384374
