0 29.7889 36.4014
1 29.7404 33.1422 26.1138 30.1553
3 25.403 28.4016
4 24.3206 26.3724
55 24.3388 25.92336 21.8733 24.5208
7 21.7009 23.4937
8 20.0538 22.3879
9 19.1354 21.4468
10 18.8636 20.5227
11 18.8598 19.7585
12 15.8384 19.3083
13 15.4861 18.1685
14 15.2836 16.6797
15 16.6761 17.7237
16 16.5872 17.3463
17 15.8444 17.2379
18 15.8444 16.7342
19 15.8444 20 12.71220 13.467121 12.7005 13.5474
22 12.3703 13.0027
23 12.3408 12.6952
24 12.1049 12.5601
25 12.1016 12.3998
26 12.1016 12.3641
27 11.2688 12.2451
28 11.2688 12.0048
29 11.2629 11.4303 13.38
30 11.3169 12.7312
31 11.3169 12.1308
32 11.0797 11.8599
33 10.782 11.7332
34 10.6609 11.6344
35 10.434436 9.779436 11.7632 12.2929
37 11.760138 9.779438 11.1912 11.8884
39 11.188 40 9.77940 11.4326 41 9.76341 11.427242 9.746242 11.389543 9.746243 11.389544 9.725644 11.386445 9.628845 11.386446 9.59107 9.73232
47 9.59107 9.84833
48 9.59107 9.895
49 9.23282 9.61491
50 9.23282 9.65449
51 8.8424 9.33707
52 8.56584 9.17231
53 8.40422 8.88531
54 8.40422 8.62056
55 8.40422 55 11.56 8.40422 8.56 11.57 8.40422 8.57 11.58 8.40422 8.58 11.59 8.40422 8.59 11.60 8.4060 60 8.538461 8.406161 8.5384 62 8.40662 8.5384 863 8.4063 8.25517 864 8.4064 7.64 11.265 8.4065 765 11.2266 8.4066 866 11.2067 8.67 7.367 11.0468 8.68 6.268 11.0469 8.09156 8.4571
70 8.09156 8.35095
71 8.09156 8.31335
72 8.072 6.27943 6.73 8.073 6.27943 6.74 8.074 6.27943 6.75 8.075 6.27943 6.76 8.076 6.27943 6.43558
77 6.27943 6.27943
78 6.27943 6.29651
79 6.27943 6.36433
80 6.27943 6.29959
81 6.27943 6.27943
82 6.27943 6.28117
83 6.27943 6.27943
84 84 7.25566 7.97285 85 7.25566 7.77186 86 786 9.88986 10.33
87 9.88433 10.1042
88 9.88433 10.078
89 9.80148 9.942390 6.55168 6.696491 6.5126 6.51336
92 6.5126 6.5126
93 6.5126 6.5126
94 6.5126 6.62497
95 6.5126 6.56389
96 6.5126 6.55511
97 6.5126 6.58465
98 6.5126 6.75245
99 6.5126 6.84952
100 6.5126 6.100 6.55168 6.74027
101 6102 6.5126 6.54102 103 6.5126 6.103 6.24862 6.25406
104 6.24862 6.2957
105105 6.55168 6.55168
106 6.55168 6.55766
107 6.55168 6.62505
108 6.55168 6.55109 6.24862 6.29088
110 6.24862 6.24862
111 6.24862 6.2113 6.5126 6.5126
114 6.32961 6.51077
115 6.32961 6.48881
116 6.3115 6.24862 6.37301
116 6.24862 6.35843
117 6.24862 6.51756
118 6.24862 6.34489
119 6.120 6.41716 6.679
121 6.41716 6.74852
122 6.41716 6.47071
123 6.41716 6.41799
124 6.41716 6.41716
125 6.41716 6.42513
126 6.2497 6.41549
